Geneid,SRR29022831,SRR29022832,SRR29022833,SRR29022834,SRR29022835,SRR29022836,SRR29022837,SRR29022838
ENSG00000271989.1,0,2,0,0,0,0,0,0
ENSG00000251503.8,0,0,0,0,1,0,0,0
ENSG00000175279.23,61,58,26,31,19,42,29,36
ENSG00000241563.5,6,2,3,9,1,9,3,2
ENSG00000160049.14,2221,2615,1417,2198,1608,1915,1509,1861
ENSG00000203469.2,0,0,0,0,0,0,0,0
ENSG00000142655.15,658,1213,701,1059,534,1028,858,769
ENSG00000307253.1,0,8,0,0,0,0,0,3
ENSG00000287727.1,4,24,0,2,1,0,2,8
ENSG00000243267.3,0,2,1,0,4,0,0,10
ENSG00000130940.16,1647,1857,560,1796,1154,1005,896,1478
ENSG00000272078.1,21,71,20,31,14,10,15,53
ENSG00000298629.1,0,0,0,0,0,0,0,0
ENSG00000308013.1,0,0,0,0,0,0,0,0
ENSG00000307983.1,0,0,0,0,0,0,0,0
ENSG00000307999.1,0,0,0,0,0,0,0,0
ENSG00000225158.2,0,0,0,0,0,0,0,0
ENSG00000308257.1,32,0,0,0,2,0,0,0
ENSG00000175262.15,34,16,56,2,214,9,25,16
ENSG00000215785.2,0,2,0,2,0,0,0,0
ENSG00000120948.21,8239,8137,5817,5165,4193,4326,5196,5297
ENSG00000009724.20,57,294,80,142,54,101,41,247
ENSG00000116649.12,3955,1971,2379,2155,3229,2190,2208,1543
ENSG00000230337.5,63,93,51,132,53,161,35,90
ENSG00000171824.16,2130,2862,1875,1938,1753,1568,1432,1670
ENSG00000198793.16,2650,3172,2947,2483,3110,1761,3031,2249
ENSG00000225602.5,0,0,1,0,0,5,0,0
ENSG00000253086.1,0,0,0,0,0,0,0,0
ENSG00000171819.6,2,131,34,181,14,401,7,118
ENSG00000207451.1,0,0,0,2,0,0,2,0
ENSG00000238173.1,0,0,0,0,0,0,0,0
ENSG00000309051.1,15,2,0,4,0,1,0,0
ENSG00000120942.15,885,1286,1031,795,1000,898,803,941
ENSG00000238199.1,2,2,1,0,3,1,6,1
ENSG00000284646.2,0,10,0,0,2,15,2,23
ENSG00000302153.1,0,1,0,0,16,0,63,6
ENSG00000302176.1,0,0,0,0,0,0,0,0
ENSG00000224338.2,0,0,0,0,0,0,0,0
ENSG00000299102.1,0,0,0,0,0,0,0,0
ENSG00000204624.10,4,16,4,18,4,29,46,17
ENSG00000285833.1,0,0,0,0,0,0,0,0
ENSG00000303300.1,0,0,0,0,0,0,0,1
ENSG00000235643.2,0,0,0,0,2,0,2,0
ENSG00000284708.1,0,40,0,7,1,18,0,11
ENSG00000116661.13,339,1960,543,1468,154,2245,267,1084
ENSG00000132879.16,623,2049,805,1025,371,1015,542,855
ENSG00000116670.19,3414,1365,1311,1050,776,961,1085,796
ENSG00000116663.13,274,290,711,176,348,152,318,189
ENSG00000162490.9,640,72,107,30,55,82,18,40
ENSG00000301523.1,0,0,6,0,0,0,1,0
ENSG00000305789.1,1,7,4,5,3,2,31,6
ENSG00000177674.18,1104,1701,1786,1748,1603,1196,2774,1714
ENSG00000215910.9,0,8,0,3,27,8,2,8
ENSG00000177553.6,0,0,0,0,0,0,0,0
ENSG00000177000.15,699,2046,1352,1310,1185,1045,1822,1587
ENSG00000011021.25,678,2119,923,892,776,1102,730,1338
ENSG00000276470.1,0,0,0,0,0,0,0,0
ENSG00000278852.1,0,0,0,0,0,0,0,0
ENSG00000175206.13,4,9,4,1,4,6,2,4
ENSG00000275915.1,0,0,0,0,0,0,0,0
ENSG00000120937.11,0,0,0,0,0,0,0,0
ENSG00000224904.1,0,0,0,0,0,0,0,4
ENSG00000285646.3,22,33,11,3,4,4,5,13
ENSG00000199347.2,0,0,0,0,0,0,0,0
ENSG00000201801.1,0,0,1,2,0,0,0,0
ENSG00000116685.19,5433,4656,4310,4274,4052,3390,3455,3051
ENSG00000083444.19,10180,4945,3833,4320,3750,2957,4043,3214
ENSG00000287384.1,2,1,0,2,2,0,7,0
ENSG00000116688.20,3614,6084,4323,4749,6815,3761,5427,4286
ENSG00000270914.1,0,0,0,0,0,0,0,0
ENSG00000116691.13,1198,1371,1473,836,773,906,784,653
ENSG00000202461.1,0,3,0,0,0,0,1,1
ENSG00000276869.1,0,0,0,0,0,0,0,0
ENSG00000243539.3,0,0,0,0,0,0,0,0
ENSG00000120949.16,119,141,305,64,100,272,155,125
ENSG00000201135.1,0,0,0,0,0,0,0,0
ENSG00000227875.2,0,0,0,0,0,0,0,0
ENSG00000285604.1,0,0,0,0,0,0,0,0
ENSG00000294285.1,0,0,0,0,0,0,0,0
ENSG00000301863.1,0,0,3,3,2,0,0,4
ENSG00000283789.1,0,0,0,0,0,0,0,0
ENSG00000028137.21,2685,3644,8517,1299,2669,2807,2694,3699
ENSG00000296888.1,0,1,8,0,1,2,8,6
ENSG00000263676.1,0,0,0,0,0,0,0,0
ENSG00000297053.1,0,2,3,0,0,2,2,0
ENSG00000225196.2,0,0,0,0,0,0,0,0
ENSG00000252969.1,0,0,0,0,0,0,0,0
ENSG00000048707.16,2402,6252,3740,4302,4529,2681,4881,5358
ENSG00000295309.1,0,0,0,0,0,0,0,0
ENSG00000239149.1,7,9,8,3,4,3,2,2
ENSG00000229484.4,6,17,10,0,0,8,10,12
ENSG00000309694.1,4,0,2,6,2,0,0,2
ENSG00000162496.12,3641,3597,1770,2140,1966,3769,3084,2308
ENSG00000221340.1,1,2,4,0,0,17,3,1
ENSG00000276830.1,7,6,0,4,0,3,0,2
ENSG00000305650.1,22,5,1,5,8,2,0,1
ENSG00000288927.3,11,0,0,0,0,0,0,0
ENSG00000204518.3,0,0,0,0,0,0,0,4
ENSG00000226166.2,0,0,0,0,0,0,0,0
ENSG00000188984.13,6,0,4,8,0,2,0,0
ENSG00000157330.11,0,0,0,0,4,0,0,0
ENSG00000116726.5,0,0,0,0,2,0,0,0
ENSG00000116721.9,0,0,0,0,0,0,0,0
ENSG00000228338.2,0,0,0,0,0,0,0,0
ENSG00000239810.3,0,0,0,0,0,0,0,0
ENSG00000231103.2,0,0,0,0,0,0,0,0
ENSG00000179172.10,0,0,0,0,0,0,1,0
ENSG00000120952.4,0,0,0,0,0,0,0,0
ENSG00000243073.4,0,0,0,0,0,0,0,0
ENSG00000296105.1,0,0,0,0,0,0,0,0
ENSG00000187545.7,0,0,0,0,0,0,0,0
ENSG00000204510.6,0,0,0,0,0,0,0,0
ENSG00000207434.1,0,0,0,0,0,0,0,0
ENSG00000234064.1,0,0,0,0,0,0,0,0
ENSG00000232423.6,0,0,0,1,0,0,0,0
ENSG00000274178.2,0,0,0,0,0,0,0,0
ENSG00000274764.6,0,0,0,1,0,0,0,0
ENSG00000277058.3,0,0,0,0,0,0,0,0
ENSG00000229571.7,0,0,0,0,0,0,0,0
ENSG00000277862.1,0,0,0,0,0,0,0,0
ENSG00000236179.1,0,0,0,0,0,0,0,0
ENSG00000275774.3,0,0,0,0,0,0,0,0
ENSG00000290772.2,0,0,0,2,0,0,0,0
ENSG00000229978.2,0,0,0,0,0,0,0,0
ENSG00000297821.1,0,0,0,0,0,0,0,0
ENSG00000233336.1,0,0,0,0,0,0,0,0
ENSG00000280267.7,0,0,0,0,0,0,0,0
ENSG00000179412.11,0,0,0,0,0,0,0,0
ENSG00000204505.5,0,0,0,0,0,0,0,0
ENSG00000279169.3,0,0,0,0,0,0,0,0
ENSG00000279804.3,0,0,0,0,0,0,0,0
ENSG00000295394.1,0,0,0,0,0,0,0,0
ENSG00000250894.1,0,0,0,0,0,0,0,0
ENSG00000270601.5,0,0,0,0,0,0,0,0
ENSG00000231219.1,0,0,1,0,0,0,0,0
ENSG00000207511.1,0,0,0,0,0,0,0,0
ENSG00000182330.11,0,0,0,0,0,0,0,0
ENSG00000237700.2,0,0,0,0,0,0,0,0
ENSG00000204501.7,0,0,0,0,0,0,0,0
ENSG00000228229.2,0,0,0,0,0,0,0,0
ENSG00000204481.8,0,0,0,0,0,0,0,0
ENSG00000204480.9,0,0,0,0,0,0,0,0
ENSG00000204479.4,0,0,0,0,0,0,0,0
ENSG00000204478.11,0,0,0,0,0,0,0,0
ENSG00000307992.1,0,0,0,0,0,0,0,0
ENSG00000295011.1,0,0,0,0,0,0,0,0
ENSG00000162494.7,0,2,2,43,0,10,4,1
ENSG00000301663.1,0,0,0,0,0,0,4,0
ENSG00000259961.2,0,0,0,0,0,0,0,0
ENSG00000215909.3,0,0,0,0,0,0,0,0
ENSG00000162493.19,376,1338,1446,554,709,892,860,847
ENSG00000222952.1,0,0,0,0,0,0,0,0
ENSG00000237445.2,0,0,0,0,0,0,0,0
ENSG00000295237.1,0,0,0,0,0,0,0,0
ENSG00000253085.1,0,0,0,0,0,0,0,0
ENSG00000116731.24,2219,4093,3190,2888,2481,2037,2871,3344
ENSG00000289380.1,2,0,4,2,0,1,0,0
ENSG00000304226.1,15,1,0,0,0,0,0,15
ENSG00000189337.17,1354,1946,500,1362,401,995,682,1266
ENSG00000252151.1,0,0,0,0,0,0,0,0
ENSG00000231606.2,0,0,0,0,0,0,0,6
ENSG00000234593.4,0,0,0,7,143,2,1079,8
ENSG00000302124.1,0,0,0,0,0,0,0,0
ENSG00000235829.1,0,0,0,0,0,0,0,0
ENSG00000287756.1,0,0,0,0,0,0,0,0
ENSG00000294214.1,0,10,0,0,1,4,0,1
ENSG00000294586.1,10,0,0,0,2,0,2,0
ENSG00000293964.1,2,4,0,4,0,11,0,2
ENSG00000175147.13,28,163,77,146,23,49,83,125
ENSG00000310342.1,0,0,0,0,0,0,0,0
ENSG00000171729.16,1156,872,1300,966,710,443,877,654
ENSG00000204464.8,2,2,0,3,0,2,0,0
ENSG00000215720.4,0,2,0,0,0,0,2,0
ENSG00000278480.1,11,8,4,0,0,6,0,4
ENSG00000142621.23,530,187,129,60,103,57,70,179
ENSG00000228140.3,27,26,5,8,12,2,5,21
ENSG00000233485.2,0,2,0,0,0,0,0,4
ENSG00000236045.1,2,9,0,3,0,2,0,7
ENSG00000142634.15,3805,3591,9116,2130,3739,2255,4220,2731
ENSG00000162438.13,0,7,6,0,2,4,0,5
ENSG00000142615.10,0,0,0,0,0,2,1,0
ENSG00000215704.11,0,1,12,7,10,3,7,9
ENSG00000132906.20,505,1003,548,703,602,460,407,473
ENSG00000116138.15,680,1312,947,1123,1100,732,932,1060
ENSG00000251866.1,0,0,0,0,0,0,0,0
ENSG00000272510.1,3,0,0,1,0,1,0,2
ENSG00000116771.8,160,47,290,13,142,41,59,42
ENSG00000237301.2,10,20,9,18,26,6,11,24
ENSG00000235084.3,10,17,16,47,24,30,14,11
ENSG00000252417.1,0,0,0,0,0,0,0,0
ENSG00000294489.1,0,0,0,0,0,0,0,0
ENSG00000236500.1,0,0,0,0,0,0,0,0
ENSG00000197312.14,2336,2907,2053,2695,3534,1613,3225,2500
ENSG00000215695.2,0,9,0,1,0,0,0,4
ENSG00000116786.17,3099,4147,3912,2486,2562,2227,2923,2627
ENSG00000271742.1,2,0,2,0,0,1,0,0
ENSG00000237938.5,10,34,2,7,0,1,3,8
ENSG00000162461.10,54,123,48,59,30,131,34,65
ENSG00000224459.3,2,0,0,0,6,1,1,1
ENSG00000162460.9,0,0,0,0,0,2,0,6
ENSG00000297277.1,6,38,0,15,4,13,5,14
ENSG00000162458.15,5161,3557,2231,3390,1992,1891,2279,2862
ENSG00000179743.5,357,494,214,374,257,360,219,279
ENSG00000224321.1,0,0,0,0,0,0,0,0
ENSG00000233954.7,208,149,154,83,192,85,102,70
ENSG00000178715.8,0,1,0,0,0,0,4,0
ENSG00000065526.14,3282,7624,3927,3293,3603,2682,3033,4854
ENSG00000270620.1,0,0,0,0,0,0,0,0
ENSG00000116809.14,1669,1941,1362,1252,1302,1157,1216,1167
ENSG00000234607.2,1,4,2,0,0,0,0,2
ENSG00000231353.1,0,0,0,0,0,0,0,0
ENSG00000275503.1,0,0,0,0,0,0,0,0
ENSG00000224966.4,0,0,0,0,0,0,0,0
ENSG00000183888.5,0,294,4,284,17,271,237,191
ENSG00000233078.1,0,0,0,0,0,0,0,0
ENSG00000173641.20,4,664,168,2646,108,2273,167,247
ENSG00000186510.14,0,126,9,39,22,30,243,52
ENSG00000307216.1,22,1,0,1,269,0,0,1
ENSG00000232456.1,0,0,0,0,0,0,0,0
ENSG00000184908.22,12,49,2,30,9,28,12,23
ENSG00000185519.11,175,57,27,4,2440,24,3,29
ENSG00000142627.15,1272,2566,881,1114,672,1903,908,1323
ENSG00000227959.3,25,64,0,19,13,61,11,35
ENSG00000297531.1,0,0,0,0,0,0,0,4
ENSG00000142632.19,3922,1379,796,1153,581,692,445,885
ENSG00000291077.2,38,62,62,61,121,78,46,28
ENSG00000237276.10,0,14,2,8,2,2,4,22
ENSG00000288398.1,140,372,152,238,220,207,190,213
ENSG00000132881.14,123,381,188,307,204,155,198,165
ENSG00000293791.1,0,2,2,3,4,0,0,4
ENSG00000233929.1,0,0,0,0,0,0,0,0
ENSG00000037637.13,1061,1627,1052,1146,987,963,1075,1081
ENSG00000055070.19,4544,4746,4831,3565,3199,3393,3555,3685
ENSG00000226457.1,0,0,2,1,0,0,0,4
ENSG00000187144.12,4,6,0,1,0,0,2,4
ENSG00000157191.22,2265,2313,3786,1763,1843,1683,2045,2067
ENSG00000290842.2,137,244,106,151,20,96,70,171
ENSG00000226029.1,52,86,39,43,22,49,17,58
ENSG00000080947.16,26,49,24,33,2,17,21,32
ENSG00000306228.1,4,10,0,1,0,0,2,8
ENSG00000206652.1,0,7,0,0,0,0,0,1
ENSG00000224174.3,15,9,6,17,4,11,6,8
ENSG00000233421.6,0,10,0,0,0,0,0,8
ENSG00000277344.1,0,0,0,0,0,0,0,0
ENSG00000298308.1,0,0,0,1,0,6,0,6
ENSG00000225710.1,0,0,0,0,0,0,0,0
ENSG00000219481.11,1204,1166,431,862,541,522,382,757
ENSG00000271732.2,14,28,19,21,7,11,2,12
ENSG00000291072.2,417,912,505,611,372,803,318,449
ENSG00000215908.12,3,13,4,5,13,7,5,7
ENSG00000283773.1,0,0,0,0,0,0,0,0
ENSG00000293920.1,0,0,0,0,0,0,0,0
ENSG00000293901.1,0,0,0,0,0,0,0,0
ENSG00000186301.8,61,576,72,323,35,339,65,166
ENSG00000282143.2,1,0,0,2,0,0,2,3
ENSG00000207513.1,3,0,0,0,0,0,0,0
ENSG00000280114.1,4,2,0,1,0,0,0,0
ENSG00000290849.2,481,307,247,176,161,182,143,190
ENSG00000236698.1,0,0,0,0,0,0,0,0
ENSG00000296694.1,15,2,0,1,4,2,2,0
ENSG00000268869.9,28,43,11,9,20,4,1,11
ENSG00000279151.2,0,2,0,0,0,0,0,0
ENSG00000293526.1,0,0,0,1,0,0,0,3
ENSG00000282740.2,4,4,1,2,1,0,0,2
ENSG00000058453.19,1748,3463,1838,2054,635,1740,1321,2030
ENSG00000290850.2,5,20,6,0,2,2,5,9
ENSG00000207389.1,0,0,0,0,0,0,0,0
ENSG00000227684.3,0,1,0,0,0,0,0,0
ENSG00000290851.2,33,187,4,31,2,17,21,93
ENSG00000186715.12,0,0,0,0,0,0,0,0
ENSG00000223643.6,0,0,0,2,0,0,0,0
ENSG00000230239.1,0,0,0,0,0,0,0,0
ENSG00000263811.1,0,0,0,0,0,0,0,0
ENSG00000302843.1,0,0,2,0,0,0,0,0
ENSG00000228549.5,4,32,14,13,0,19,4,14
ENSG00000277234.1,0,0,0,0,0,0,0,0
ENSG00000238142.5,88,176,124,151,31,70,81,104
ENSG00000235241.1,0,0,0,0,0,0,0,0
ENSG00000207005.1,0,1,0,0,0,0,0,0
ENSG00000272426.2,6,2,2,2,4,0,12,20
ENSG00000290122.2,0,4,3,2,0,0,4,4
ENSG00000117122.16,2663,472,1003,166,436,147,497,279
ENSG00000286898.2,0,0,0,0,0,0,0,0
ENSG00000226526.1,0,1,0,0,0,0,0,5
ENSG00000159363.20,3457,2162,2384,2297,1943,1462,2202,1693
ENSG00000288636.1,0,0,0,0,0,0,0,0
ENSG00000117118.14,2235,2292,2165,1866,2592,1849,1779,1526
ENSG00000117115.15,14374,4693,2740,3565,1282,817,6847,2803
ENSG00000204362.7,2,0,0,0,6,0,0,0
ENSG00000282843.1,0,0,0,0,0,0,0,0
ENSG00000142623.12,0,0,0,0,16,0,51,8
ENSG00000142619.5,50,16,0,0,0,29,566,18
ENSG00000266634.1,0,0,0,0,0,0,5,0
ENSG00000159339.14,0,0,28,0,18,0,26,2
ENSG00000276747.1,2,0,6,0,0,0,8,0
ENSG00000179051.16,14332,5708,7448,4326,5047,2514,5167,3490
ENSG00000227751.1,0,0,0,0,0,0,0,0
ENSG00000308620.1,3,8,3,4,0,0,10,4
ENSG00000290096.2,55,8,9,8,0,10,5,0
ENSG00000307703.1,7,10,0,0,12,0,0,4
ENSG00000306620.1,5,22,0,14,0,1,2,2
ENSG00000074964.19,1958,3393,1906,3539,1313,1872,1338,2387
ENSG00000302710.1,0,0,0,0,1,0,0,0
ENSG00000236648.2,0,0,0,0,2,0,0,0
ENSG00000117148.10,37,2,6,0,6,0,4,0
ENSG00000296176.1,0,0,0,0,0,0,0,0
ENSG00000296161.1,0,0,0,0,0,0,0,0
ENSG00000284653.1,0,0,0,0,0,0,0,0
ENSG00000302372.1,0,0,0,0,0,0,0,0
ENSG00000261781.1,0,0,0,0,0,0,0,0
ENSG00000117154.14,14,549,156,608,26,110,124,144
ENSG00000280222.1,0,0,2,0,0,3,0,2
ENSG00000293810.1,0,0,0,0,0,0,0,0
ENSG00000230035.3,0,0,0,0,0,0,0,0
ENSG00000293766.1,0,0,0,0,0,0,0,0
ENSG00000225387.1,0,0,0,0,0,0,0,0
ENSG00000294535.1,0,0,0,0,0,0,0,0
ENSG00000179023.9,0,343,41,2115,131,320,354,401
ENSG00000235282.3,0,0,0,0,0,0,0,0
ENSG00000225478.2,0,0,0,0,0,0,0,0
ENSG00000300147.1,0,0,0,0,0,0,0,0
ENSG00000009709.15,0,0,0,0,0,0,4,0
ENSG00000308985.1,0,0,0,0,0,0,0,0
ENSG00000179002.6,0,0,0,0,0,0,1,0
ENSG00000159423.19,849,1503,561,2938,406,2027,3453,883
ENSG00000265606.1,0,0,0,0,0,0,0,0
ENSG00000221662.1,0,0,0,0,0,0,0,0
ENSG00000310349.1,0,6,0,6,0,2,13,0
ENSG00000169991.12,1950,5888,2061,1939,1268,2769,1363,2244
ENSG00000295712.1,2,1,0,1,2,4,5,2
ENSG00000308389.1,0,0,0,0,0,4,0,2
ENSG00000307102.1,0,0,0,0,0,0,0,0
ENSG00000272084.1,1,30,30,8,2,10,11,6
ENSG00000127481.16,5306,9381,8303,6007,5562,4380,5102,7988
ENSG00000230424.4,145,82,43,58,24,18,47,57
ENSG00000127463.18,2603,2316,1486,1489,1679,1353,1430,1634
ENSG00000053372.7,3088,1829,1612,1398,1208,1435,1212,1274
ENSG00000286064.1,75,34,14,30,18,29,15,18
ENSG00000211454.16,22,57,23,55,72,50,47,27
ENSG00000162482.7,45,407,60,599,1769,586,414,358
ENSG00000040487.15,636,1021,835,742,634,657,520,521
ENSG00000053371.15,1743,3402,1711,3340,2403,2159,1699,2271
ENSG00000270728.1,25,44,6,48,39,22,8,42
ENSG00000308073.1,48,94,49,60,59,38,67,64
ENSG00000200403.1,0,0,0,0,0,0,0,0
ENSG00000077549.21,7015,9640,10142,6069,6419,5798,6971,6519
ENSG00000306364.1,0,0,0,0,0,0,0,0
ENSG00000240490.3,0,0,6,0,0,0,0,0
ENSG00000306329.1,0,4,1,0,0,0,0,0
ENSG00000173436.17,210,677,278,419,284,428,223,534
ENSG00000306287.1,2,2,0,0,0,0,6,0
ENSG00000201609.1,0,0,0,0,0,0,0,0
ENSG00000235185.2,3,0,0,0,0,0,0,0
ENSG00000158747.17,3893,10995,5774,4483,3561,7321,5629,6065
ENSG00000270136.6,0,0,0,0,0,0,0,0
ENSG00000226396.1,47,86,36,29,12,17,46,21
ENSG00000306350.1,2,0,4,1,0,0,0,2
ENSG00000158748.5,6,4,33,0,0,0,6,12
ENSG00000162542.16,1001,2323,1059,1752,1309,1154,1330,1353
ENSG00000178828.7,0,33,7,41,0,34,10,86
ENSG00000235434.2,0,0,0,0,6,3,0,0
ENSG00000169914.8,1094,1421,473,736,290,583,499,842
ENSG00000308515.1,0,2,0,4,0,0,0,0
ENSG00000188784.4,0,0,0,0,0,0,0,0
ENSG00000242688.3,0,0,0,0,0,0,0,0
ENSG00000188257.14,13,109,370,7,216,53,845,417
ENSG00000297402.1,0,0,0,0,0,0,0,0
ENSG00000127472.13,12,121,80,49,8,52,188,19
ENSG00000117215.16,581,42,1370,12,649,18,316,88
ENSG00000307383.1,0,0,0,0,0,0,4,0
ENSG00000158786.6,0,0,0,0,0,0,46,4
ENSG00000227066.3,3,15,12,4,4,0,83,4
ENSG00000187980.8,0,6,5,0,0,0,5,11
ENSG00000162543.8,135,478,106,576,263,233,221,371
ENSG00000228105.3,0,0,0,0,0,0,0,0
ENSG00000284710.1,0,0,0,0,0,0,0,0
ENSG00000158816.18,0,2,20,0,4,0,8,2
ENSG00000226664.1,0,0,2,0,0,0,0,0
ENSG00000304627.1,0,0,0,0,0,0,0,0
ENSG00000236963.10,2,8,7,2,2,3,4,0
ENSG00000226487.1,0,0,0,0,0,0,0,0
ENSG00000284641.1,0,0,0,0,0,0,0,0
ENSG00000284743.2,0,0,0,0,0,0,0,0
ENSG00000296909.1,0,6,0,2,0,0,0,0
ENSG00000162545.8,428,3008,543,2002,819,1190,1661,1357
ENSG00000289402.3,2,46,0,6,2,0,7,13
ENSG00000090432.9,1187,2167,1319,1431,1224,1214,1551,1308
ENSG00000215520.3,0,0,0,0,0,0,0,0
ENSG00000183114.8,17,92,28,59,22,14,24,12
ENSG00000158825.8,95,69,77,12,53,26,76,30
ENSG00000158828.10,565,1636,750,1648,1377,1085,1079,1036
ENSG00000284005.1,0,0,0,0,0,0,0,0
ENSG00000117242.7,111,135,16,66,36,63,93,89
ENSG00000244038.12,14411,8887,8093,6516,6769,4769,9363,6074
ENSG00000296887.1,2,5,6,6,0,2,0,6
ENSG00000117245.15,39,162,137,51,78,301,132,222
ENSG00000235432.1,0,0,0,0,0,0,0,0
ENSG00000189410.14,78,27,22,0,2,0,7,2
ENSG00000298940.1,0,2,0,0,0,0,0,0
ENSG00000233069.2,0,0,0,0,0,0,0,0
ENSG00000127483.22,6954,12420,7349,7427,4852,6374,4907,7852
ENSG00000075151.25,3607,3544,2902,3174,2581,2255,2447,2720
ENSG00000251914.1,0,0,0,0,0,0,0,0
ENSG00000221808.1,0,0,0,0,0,0,0,0
ENSG00000233072.1,0,0,0,0,0,0,4,0
ENSG00000236073.2,4,0,0,0,0,0,0,0
ENSG00000235112.1,0,2,0,0,0,0,0,0
ENSG00000287192.1,3,2,0,0,0,0,2,2
ENSG00000117298.17,8606,12225,5926,12774,3495,10810,7797,10401
ENSG00000236936.2,10,2,0,2,0,0,0,10
ENSG00000231105.2,15,24,35,6,26,11,18,4
ENSG00000296859.1,0,0,0,0,0,2,2,1
ENSG00000236216.5,0,0,0,0,0,0,0,0
ENSG00000228823.1,0,0,0,0,0,0,0,0
ENSG00000236009.1,0,0,0,0,0,0,0,0
ENSG00000227001.3,57,119,44,66,25,73,44,74
ENSG00000187952.9,28,33,16,9,17,26,25,21
ENSG00000186543.7,0,0,3,2,0,2,0,2
ENSG00000295832.1,0,0,0,0,0,0,0,0
ENSG00000142794.21,640,894,365,744,165,379,549,652
ENSG00000176378.8,0,0,0,0,0,0,0,0
ENSG00000162551.16,920,2780,1549,1317,153,779,1609,1481
ENSG00000298372.1,0,8,0,16,0,0,16,3
ENSG00000289715.1,0,0,0,0,0,0,0,0
ENSG00000305564.1,0,0,0,0,0,0,0,0
ENSG00000233431.2,2,0,0,0,0,0,2,1
ENSG00000076864.23,992,1351,250,928,519,617,1575,638
ENSG00000090686.18,2575,3606,2920,2513,2400,1895,1859,2442
ENSG00000231978.2,0,0,0,0,0,0,0,0
ENSG00000187942.12,4,14,7,4,0,8,11,6
ENSG00000142798.21,12912,15857,17557,11211,8359,10292,12369,16238
ENSG00000305448.1,3,0,0,0,0,0,6,0
ENSG00000232037.3,0,0,0,0,0,0,0,3
ENSG00000293453.2,0,0,0,0,0,0,0,2
ENSG00000283234.2,0,0,0,0,0,0,0,0
ENSG00000219073.8,2,0,0,0,0,0,0,0
ENSG00000285959.1,0,0,0,0,0,0,0,0
ENSG00000273610.1,0,0,0,0,0,0,0,0
ENSG00000201919.1,0,0,0,0,0,0,0,0
ENSG00000142789.20,0,0,0,0,0,0,0,0
ENSG00000278124.1,0,0,0,0,0,0,0,0
ENSG00000201273.1,0,0,0,0,0,0,0,0
ENSG00000228397.4,6,0,4,2,0,2,0,0
ENSG00000218510.9,55,108,46,110,30,53,70,76
ENSG00000289694.1,0,0,0,0,0,0,0,0
ENSG00000285752.1,18,44,25,41,19,43,44,54
ENSG00000285794.1,0,0,0,0,0,0,0,0
ENSG00000070831.20,77,107,103,86,49,53,75,78
ENSG00000230068.2,0,2,0,0,0,4,3,6
ENSG00000271428.1,0,0,2,0,0,0,0,0
ENSG00000305135.1,0,0,0,0,0,0,0,1
ENSG00000162552.17,340,180,108,436,302,185,125,169
ENSG00000305152.1,0,6,0,0,0,0,0,0
ENSG00000285873.2,8,24,0,19,10,17,12,21
ENSG00000294752.1,0,0,0,0,13,5,2,5
ENSG00000266564.1,0,0,0,0,0,0,0,0
ENSG00000294164.1,0,0,0,0,0,0,0,0
ENSG00000302675.1,0,6,2,0,0,0,2,3
ENSG00000234397.3,0,0,0,0,0,0,0,0
ENSG00000279625.1,0,0,0,0,0,0,0,0
ENSG00000299881.1,0,0,0,0,0,0,0,0
ENSG00000184677.20,1907,2936,2677,1733,1326,1223,1496,1841
ENSG00000302246.1,0,0,0,0,1,0,0,0
ENSG00000237200.1,5,1,6,4,4,10,3,1
ENSG00000070886.13,1145,32,20,2,0,6,0,2
ENSG00000276835.2,0,0,0,0,0,0,0,1
ENSG00000173372.20,3235,4128,12098,868,3962,1393,3311,2542
ENSG00000289692.1,0,0,0,0,0,0,0,0
ENSG00000159189.15,7055,8698,23146,1873,6886,1846,5633,5691
ENSG00000308848.1,0,0,4,0,0,8,0,0
ENSG00000173369.20,8715,9894,29738,1866,11165,2300,6113,5903
ENSG00000133216.18,1065,271,838,201,309,95,508,217
ENSG00000265422.1,0,0,0,0,0,0,0,0
ENSG00000225952.1,0,0,0,0,0,0,0,0
ENSG00000264014.1,0,0,0,0,0,0,0,0
ENSG00000215906.9,0,0,0,0,0,0,2,0
ENSG00000297948.1,0,0,0,0,0,0,0,0
ENSG00000227868.8,0,0,0,5,0,3,2,3
ENSG00000004487.20,4692,4469,3036,3309,2105,2175,2281,2611
ENSG00000240553.1,0,2,0,0,0,0,0,0
ENSG00000263793.1,0,0,0,0,0,0,0,0
ENSG00000266802.1,0,0,0,0,0,0,0,0
ENSG00000169641.16,2018,2494,1883,1660,1287,1470,1811,2539
ENSG00000293565.1,0,0,0,0,0,0,0,0
ENSG00000229010.1,0,0,0,0,0,0,0,0
ENSG00000206935.1,0,0,0,0,0,0,0,0
ENSG00000252578.1,0,0,0,0,0,0,0,0
ENSG00000289014.2,0,5,0,2,0,2,8,4
ENSG00000179546.7,0,2,44,0,0,2,12,0
ENSG00000304077.1,0,0,0,0,0,0,0,0
ENSG00000215381.3,0,0,0,0,0,0,0,0
ENSG00000302918.1,0,0,0,0,0,0,0,0
ENSG00000261326.5,221,461,196,313,96,246,313,391
ENSG00000284726.1,16,33,11,4,4,19,9,18
ENSG00000125944.24,11907,7872,7978,5688,4898,4845,6242,5652
ENSG00000125945.17,1168,3248,1587,2525,1243,1842,2467,3090
ENSG00000249087.10,25,12,11,7,9,12,10,19
